[s],MA1[]
7.78000e-04,1.81298E-03
7.78040e-04,1.81298E-03
7.78080e-04,1.75596E-03
7.78120e-04,1.72032E-03
7.78160e-04,1.78447E-03
7.78200e-04,1.75596E-03
7.78240e-04,1.75596E-03
7.78280e-04,1.75596E-03
7.78320e-04,1.75596E-03
7.78360e-04,1.69180E-03
7.78400e-04,1.72032E-03
7.78440e-04,1.65617E-03
7.78480e-04,1.59914E-03
7.78520e-04,1.65617E-03
7.78560e-04,1.62765E-03
7.78600e-04,1.62765E-03
7.78640e-04,1.69180E-03
7.78680e-04,1.78447E-03
7.78720e-04,1.81298E-03
7.78760e-04,1.81298E-03
7.78800e-04,1.81298E-03
7.78840e-04,1.84862E-03
7.78880e-04,1.87713E-03
7.78920e-04,1.81298E-03
7.78960e-04,1.75596E-03
7.79000e-04,1.72032E-03
7.79040e-04,1.65617E-03
7.79080e-04,1.62765E-03
7.79120e-04,1.65617E-03
7.79160e-04,1.62765E-03
7.79200e-04,1.59914E-03
7.79240e-04,1.62765E-03
7.79280e-04,1.65617E-03
7.79320e-04,1.69180E-03
7.79360e-04,1.72032E-03
7.79400e-04,1.78447E-03
7.79440e-04,1.81298E-03
7.79480e-04,1.78447E-03
7.79520e-04,1.78447E-03
7.79560e-04,1.75596E-03
7.79600e-04,1.78447E-03
7.79640e-04,1.81298E-03
7.79680e-04,1.75596E-03
7.79720e-04,1.75596E-03
7.79760e-04,1.72032E-03
7.79800e-04,1.72032E-03
7.79840e-04,1.65617E-03
7.79880e-04,1.62765E-03
7.79920e-04,1.62765E-03
7.79960e-04,1.65617E-03
7.80000e-04,1.62765E-03
7.80040e-04,1.59914E-03
7.80080e-04,1.59914E-03
7.80120e-04,1.65617E-03
7.80160e-04,1.65617E-03
7.80200e-04,1.62765E-03
7.80240e-04,1.69180E-03
7.80280e-04,1.69180E-03
7.80320e-04,1.62765E-03
7.80360e-04,1.56350E-03
7.80400e-04,1.59914E-03
7.80440e-04,1.62765E-03
7.80480e-04,1.65617E-03
7.80520e-04,1.62765E-03
7.80560e-04,1.62765E-03
7.80600e-04,1.59914E-03
7.80640e-04,1.69180E-03
7.80680e-04,1.69180E-03
7.80720e-04,1.72032E-03
7.80760e-04,1.72032E-03
7.80800e-04,1.72032E-03
7.80840e-04,1.72032E-03
7.80880e-04,1.75596E-03
7.80920e-04,1.72032E-03
7.80960e-04,1.65617E-03
7.81000e-04,1.65617E-03
7.81040e-04,1.65617E-03
7.81080e-04,1.72032E-03
7.81120e-04,1.65617E-03
7.81160e-04,1.62765E-03
7.81200e-04,1.59914E-03
7.81240e-04,1.62765E-03
7.81280e-04,1.59914E-03
7.81320e-04,1.56350E-03
7.81360e-04,1.53499E-03
7.81400e-04,1.49935E-03
7.81440e-04,1.49935E-03
7.81480e-04,1.47084E-03
7.81520e-04,1.49935E-03
7.81560e-04,1.49935E-03
7.81600e-04,1.53499E-03
7.81640e-04,2.25491E-03
7.81680e-04,3.03184E-03
7.81720e-04,2.59704E-03
7.81760e-04,2.37608E-03
7.81800e-04,2.44023E-03
7.81840e-04,2.34757E-03
7.81880e-04,2.28342E-03
7.81920e-04,2.41172E-03
7.81960e-04,2.46874E-03
7.82000e-04,2.37608E-03
7.82040e-04,2.46874E-03
7.82080e-04,2.50438E-03
7.82120e-04,2.37608E-03
7.82160e-04,2.37608E-03
7.82200e-04,2.41172E-03
7.82240e-04,2.46874E-03
7.82280e-04,2.41172E-03
7.82320e-04,2.34757E-03
7.82360e-04,2.41172E-03
7.82400e-04,2.44023E-03
7.82440e-04,2.53289E-03
7.82480e-04,2.56853E-03
7.82520e-04,2.59704E-03
7.82560e-04,2.56853E-03
7.82600e-04,2.46874E-03
7.82640e-04,2.50438E-03
7.82680e-04,2.53289E-03
7.82720e-04,2.59704E-03
7.82760e-04,2.59704E-03
7.82800e-04,2.59704E-03
7.82840e-04,2.59704E-03
7.82880e-04,2.62556E-03
7.82920e-04,2.62556E-03
7.82960e-04,2.75386E-03
7.83000e-04,2.84652E-03
7.83040e-04,2.81801E-03
7.83080e-04,2.78237E-03
7.83120e-04,2.75386E-03
7.83160e-04,2.81801E-03
7.83200e-04,2.81801E-03
7.83240e-04,2.78237E-03
7.83280e-04,2.78237E-03
7.83320e-04,2.75386E-03
7.83360e-04,2.81801E-03
7.83400e-04,2.78237E-03
7.83440e-04,2.37608E-03
7.83480e-04,1.84862E-03
7.83520e-04,1.84862E-03
7.83560e-04,2.25491E-03
7.83600e-04,2.81801E-03
7.83640e-04,3.06748E-03
7.83680e-04,2.93918E-03
7.83720e-04,2.81801E-03
7.83760e-04,2.75386E-03
7.83800e-04,2.75386E-03
7.83840e-04,2.75386E-03
7.83880e-04,2.78237E-03
7.83920e-04,2.81801E-03
7.83960e-04,2.84652E-03
7.84000e-04,2.81801E-03
7.84040e-04,2.81801E-03
7.84080e-04,2.81801E-03
7.84120e-04,2.75386E-03
7.84160e-04,2.81801E-03
7.84200e-04,2.75386E-03
7.84240e-04,2.71822E-03
7.84280e-04,2.68971E-03
7.84320e-04,2.71822E-03
7.84360e-04,2.71822E-03
7.84400e-04,2.71822E-03
7.84440e-04,2.71822E-03
7.84480e-04,2.71822E-03
7.84520e-04,2.71822E-03
7.84560e-04,2.71822E-03
7.84600e-04,2.81801E-03
7.84640e-04,2.78237E-03
7.84680e-04,2.71822E-03
7.84720e-04,2.75386E-03
7.84760e-04,2.78237E-03
7.84800e-04,2.75386E-03
7.84840e-04,2.68971E-03
7.84880e-04,2.75386E-03
7.84920e-04,2.68971E-03
7.84960e-04,2.71822E-03
7.85000e-04,2.75386E-03
7.85040e-04,2.71822E-03
7.85080e-04,2.71822E-03
7.85120e-04,2.71822E-03
7.85160e-04,2.66120E-03
7.85200e-04,2.66120E-03
7.85240e-04,2.68971E-03
7.85280e-04,2.68971E-03
7.85320e-04,2.62556E-03
7.85360e-04,2.59704E-03
7.85400e-04,2.56853E-03
7.85440e-04,2.56853E-03
7.85480e-04,2.53289E-03
7.85520e-04,2.50438E-03
7.85560e-04,2.50438E-03
7.85600e-04,2.59704E-03
7.85640e-04,2.59704E-03
7.85680e-04,2.53289E-03
7.85720e-04,2.59704E-03
7.85760e-04,2.53289E-03
7.85800e-04,2.53289E-03
7.85840e-04,2.50438E-03
7.85880e-04,2.59704E-03
7.85920e-04,2.62556E-03
7.85960e-04,2.59704E-03
7.86000e-04,2.56853E-03
7.86040e-04,2.59704E-03
7.86080e-04,2.59704E-03
7.86120e-04,2.59704E-03
7.86160e-04,2.62556E-03
7.86200e-04,2.68971E-03
7.86240e-04,2.75386E-03
7.86280e-04,2.71822E-03
7.86320e-04,2.78237E-03
7.86360e-04,2.78237E-03
7.86400e-04,2.84652E-03
7.86440e-04,2.87503E-03
7.86480e-04,2.91067E-03
7.86520e-04,2.87503E-03
7.86560e-04,2.91067E-03
7.86600e-04,2.87503E-03
7.86640e-04,2.91067E-03
7.86680e-04,2.84652E-03
7.86720e-04,2.87503E-03
7.86760e-04,2.81801E-03
7.86800e-04,2.87503E-03
7.86840e-04,2.87503E-03
7.86880e-04,2.84652E-03
7.86920e-04,2.84652E-03
7.86960e-04,2.93918E-03
7.87000e-04,3.03184E-03
7.87040e-04,3.03184E-03
7.87080e-04,3.00333E-03
7.87120e-04,3.00333E-03
7.87160e-04,3.09600E-03
7.87200e-04,3.09600E-03
7.87240e-04,3.16015E-03
7.87280e-04,3.12451E-03
7.87320e-04,3.09600E-03
7.87360e-04,3.06748E-03
7.87400e-04,3.09600E-03
7.87440e-04,3.22430E-03
7.87480e-04,3.18866E-03
7.87520e-04,3.22430E-03
7.87560e-04,3.22430E-03
7.87600e-04,3.18866E-03
7.87640e-04,3.09600E-03
7.87680e-04,2.44023E-03
7.87720e-04,1.72032E-03
7.87760e-04,2.09809E-03
7.87800e-04,2.37608E-03
7.87840e-04,2.31193E-03
7.87880e-04,2.44023E-03
7.87920e-04,2.56853E-03
7.87960e-04,2.46874E-03
7.88000e-04,2.41172E-03
7.88040e-04,2.44023E-03
7.88080e-04,2.34757E-03
7.88120e-04,2.37608E-03
7.88160e-04,2.44023E-03
7.88200e-04,2.41172E-03
7.88240e-04,2.34757E-03
7.88280e-04,2.44023E-03
7.88320e-04,2.44023E-03
7.88360e-04,2.44023E-03
7.88400e-04,2.46874E-03
7.88440e-04,2.44023E-03
7.88480e-04,2.37608E-03
7.88520e-04,2.34757E-03
7.88560e-04,2.25491E-03
7.88600e-04,2.31193E-03
7.88640e-04,2.34757E-03
7.88680e-04,2.37608E-03
7.88720e-04,2.34757E-03
7.88760e-04,2.34757E-03
7.88800e-04,2.37608E-03
7.88840e-04,2.41172E-03
7.88880e-04,2.37608E-03
7.88920e-04,2.31193E-03
7.88960e-04,2.34757E-03
7.89000e-04,2.28342E-03
7.89040e-04,2.19076E-03
7.89080e-04,2.19076E-03
7.89120e-04,2.21927E-03
7.89160e-04,2.21927E-03
7.89200e-04,2.21927E-03
7.89240e-04,2.19076E-03
7.89280e-04,2.19076E-03
7.89320e-04,2.19076E-03
7.89360e-04,2.19076E-03
7.89400e-04,2.16224E-03
7.89440e-04,2.19076E-03
7.89480e-04,2.53289E-03
7.89520e-04,3.18866E-03
7.89560e-04,3.28132E-03
7.89600e-04,2.91067E-03
7.89640e-04,2.41172E-03
7.89680e-04,2.25491E-03
7.89720e-04,2.34757E-03
7.89760e-04,2.46874E-03
7.89800e-04,2.53289E-03
7.89840e-04,2.46874E-03
7.89880e-04,2.44023E-03
7.89920e-04,2.31193E-03
7.89960e-04,2.31193E-03
7.90000e-04,2.25491E-03
7.90040e-04,2.25491E-03
7.90080e-04,2.28342E-03
7.90120e-04,2.31193E-03
7.90160e-04,2.31193E-03
7.90200e-04,2.28342E-03
7.90240e-04,2.34757E-03
7.90280e-04,2.34757E-03
7.90320e-04,2.31193E-03
7.90360e-04,2.31193E-03
7.90400e-04,2.31193E-03
7.90440e-04,2.37608E-03
7.90480e-04,2.41172E-03
7.90520e-04,2.41172E-03
7.90560e-04,2.46874E-03
7.90600e-04,2.44023E-03
7.90640e-04,2.44023E-03
7.90680e-04,2.46874E-03
7.90720e-04,2.46874E-03
7.90760e-04,2.41172E-03
7.90800e-04,2.41172E-03
7.90840e-04,2.44023E-03
7.90880e-04,2.41172E-03
7.90920e-04,2.34757E-03
7.90960e-04,2.34757E-03
7.91000e-04,2.34757E-03
7.91040e-04,2.41172E-03
7.91080e-04,2.41172E-03
7.91120e-04,2.44023E-03
7.91160e-04,2.46874E-03
7.91200e-04,2.50438E-03
7.91240e-04,2.56853E-03
7.91280e-04,2.53289E-03
7.91320e-04,2.56853E-03
7.91360e-04,2.66120E-03
7.91400e-04,2.68971E-03
7.91440e-04,2.62556E-03
7.91480e-04,2.68971E-03
7.91520e-04,2.75386E-03
7.91560e-04,2.75386E-03
7.91600e-04,2.68971E-03
7.91640e-04,2.66120E-03
7.91680e-04,2.68971E-03
7.91720e-04,2.68971E-03
7.91760e-04,2.68971E-03
7.91800e-04,2.68971E-03
7.91840e-04,2.66120E-03
7.91880e-04,2.68971E-03
7.91920e-04,2.75386E-03
7.91960e-04,2.78237E-03
7.92000e-04,2.78237E-03
7.92040e-04,2.78237E-03
7.92080e-04,2.78237E-03
7.92120e-04,2.75386E-03
7.92160e-04,2.81801E-03
7.92200e-04,2.81801E-03
7.92240e-04,2.84652E-03
7.92280e-04,2.87503E-03
7.92320e-04,2.87503E-03
7.92360e-04,2.84652E-03
7.92400e-04,2.81801E-03
7.92440e-04,2.84652E-03
7.92480e-04,2.81801E-03
7.92520e-04,2.81801E-03
7.92560e-04,2.84652E-03
7.92600e-04,2.87503E-03
7.92640e-04,2.91067E-03
7.92680e-04,2.91067E-03
7.92720e-04,2.93918E-03
7.92760e-04,2.97482E-03
7.92800e-04,3.03184E-03
7.92840e-04,2.97482E-03
7.92880e-04,3.03184E-03
7.92920e-04,3.06748E-03
7.92960e-04,3.09600E-03
7.93000e-04,3.09600E-03
7.93040e-04,3.06748E-03
7.93080e-04,3.09600E-03
7.93120e-04,3.18866E-03
7.93160e-04,3.16015E-03
7.93200e-04,3.12451E-03
7.93240e-04,3.09600E-03
7.93280e-04,3.09600E-03
7.93320e-04,3.12451E-03
7.93360e-04,3.18866E-03
7.93400e-04,3.22430E-03
7.93440e-04,3.22430E-03
7.93480e-04,3.18866E-03
7.93520e-04,3.22430E-03
7.93560e-04,3.18866E-03
7.93600e-04,3.28132E-03
7.93640e-04,3.28132E-03
7.93680e-04,3.31696E-03
7.93720e-04,3.28132E-03
7.93760e-04,3.22430E-03
7.93800e-04,3.28132E-03
7.93840e-04,3.28132E-03
7.93880e-04,3.25281E-03
7.93920e-04,3.31696E-03
7.93960e-04,3.28132E-03
7.94000e-04,3.28132E-03
7.94040e-04,3.28132E-03
7.94080e-04,3.25281E-03
7.94120e-04,3.18866E-03
7.94160e-04,3.16015E-03
7.94200e-04,3.12451E-03
7.94240e-04,3.12451E-03
7.94280e-04,3.09600E-03
7.94320e-04,3.03184E-03
7.94360e-04,3.03184E-03
7.94400e-04,3.06748E-03
7.94440e-04,3.03184E-03
7.94480e-04,3.06748E-03
7.94520e-04,3.06748E-03
7.94560e-04,3.03184E-03
7.94600e-04,3.09600E-03
7.94640e-04,3.09600E-03
7.94680e-04,3.16015E-03
7.94720e-04,3.09600E-03
7.94760e-04,3.06748E-03
7.94800e-04,3.06748E-03
7.94840e-04,2.97482E-03
7.94880e-04,2.93918E-03
7.94920e-04,3.03184E-03
7.94960e-04,3.00333E-03
7.95000e-04,3.00333E-03
7.95040e-04,3.00333E-03
7.95080e-04,2.97482E-03
7.95120e-04,2.97482E-03
7.95160e-04,2.93918E-03
7.95200e-04,2.93918E-03
7.95240e-04,2.93918E-03
7.95280e-04,3.00333E-03
7.95320e-04,3.00333E-03
7.95360e-04,3.06748E-03
7.95400e-04,3.03184E-03
7.95440e-04,3.06748E-03
7.95480e-04,3.03184E-03
7.95520e-04,3.09600E-03
7.95560e-04,3.00333E-03
7.95600e-04,3.03184E-03
7.95640e-04,3.00333E-03
7.95680e-04,2.97482E-03
7.95720e-04,2.97482E-03
7.95760e-04,2.97482E-03
7.95800e-04,2.97482E-03
7.95840e-04,2.91067E-03
7.95880e-04,2.91067E-03
7.95920e-04,2.91067E-03
7.95960e-04,3.00333E-03
7.96000e-04,2.93918E-03
7.96040e-04,3.00333E-03
7.96080e-04,2.97482E-03
7.96120e-04,3.00333E-03
7.96160e-04,2.97482E-03
7.96200e-04,3.03184E-03
7.96240e-04,3.00333E-03
7.96280e-04,3.03184E-03
7.96320e-04,3.06748E-03
7.96360e-04,3.09600E-03
7.96400e-04,3.06748E-03
7.96440e-04,3.12451E-03
7.96480e-04,3.09600E-03
7.96520e-04,3.00333E-03
7.96560e-04,3.03184E-03
7.96600e-04,3.03184E-03
7.96640e-04,3.00333E-03
7.96680e-04,2.93918E-03
7.96720e-04,2.97482E-03
7.96760e-04,2.91067E-03
7.96800e-04,2.87503E-03
7.96840e-04,2.84652E-03
7.96880e-04,2.81801E-03
7.96920e-04,2.87503E-03
7.96960e-04,2.91067E-03
7.97000e-04,2.91067E-03
7.97040e-04,2.97482E-03
7.97080e-04,2.97482E-03
7.97120e-04,3.00333E-03
7.97160e-04,3.03184E-03
7.97200e-04,3.03184E-03
7.97240e-04,3.06748E-03
7.97280e-04,3.09600E-03
7.97320e-04,3.09600E-03
7.97360e-04,3.06748E-03
7.97400e-04,3.09600E-03
7.97440e-04,3.06748E-03
7.97480e-04,3.12451E-03
7.97520e-04,3.06748E-03
7.97560e-04,3.03184E-03
7.97600e-04,3.03184E-03
7.97640e-04,3.09600E-03
7.97680e-04,3.06748E-03
7.97720e-04,3.06748E-03
7.97760e-04,3.09600E-03
7.97800e-04,3.12451E-03
7.97840e-04,3.16015E-03
7.97880e-04,3.16015E-03
7.97920e-04,3.16015E-03
7.97960e-04,3.12451E-03
7.98000e-04,3.12451E-03
7.98040e-04,3.22430E-03
7.98080e-04,3.18866E-03
7.98120e-04,3.25281E-03
7.98160e-04,3.37398E-03
7.98200e-04,3.37398E-03
7.98240e-04,3.34547E-03
7.98280e-04,3.31696E-03
7.98320e-04,3.31696E-03
7.98360e-04,3.31696E-03
7.98400e-04,3.28132E-03
7.98440e-04,3.31696E-03
7.98480e-04,3.25281E-03
7.98520e-04,3.22430E-03
7.98560e-04,3.18866E-03
7.98600e-04,3.18866E-03
7.98640e-04,3.09600E-03
7.98680e-04,3.09600E-03
7.98720e-04,3.06748E-03
7.98760e-04,3.06748E-03
7.98800e-04,3.06748E-03
7.98840e-04,3.09600E-03
7.98880e-04,3.12451E-03
7.98920e-04,3.06748E-03
7.98960e-04,3.03184E-03
7.99000e-04,3.03184E-03
7.99040e-04,3.03184E-03
7.99080e-04,3.03184E-03
7.99120e-04,3.09600E-03
7.99160e-04,3.09600E-03
7.99200e-04,3.12451E-03
7.99240e-04,3.03184E-03
7.99280e-04,3.03184E-03
7.99320e-04,3.00333E-03
7.99360e-04,2.97482E-03
7.99400e-04,2.91067E-03
7.99440e-04,2.91067E-03
7.99480e-04,2.87503E-03
7.99520e-04,2.84652E-03
7.99560e-04,2.84652E-03
7.99600e-04,2.87503E-03
7.99640e-04,2.81801E-03
7.99680e-04,2.75386E-03
7.99720e-04,2.81801E-03
7.99760e-04,2.84652E-03
7.99800e-04,2.84652E-03
7.99840e-04,2.78237E-03
7.99880e-04,2.75386E-03
7.99920e-04,2.68971E-03
7.99960e-04,2.71822E-03
8.00000e-04,2.68971E-03
8.00040e-04,2.68971E-03
8.00080e-04,2.68971E-03
8.00120e-04,2.68971E-03
8.00160e-04,2.75386E-03
8.00200e-04,2.68971E-03
8.00240e-04,2.75386E-03
8.00280e-04,2.71822E-03
8.00320e-04,2.75386E-03
8.00360e-04,2.71822E-03
8.00400e-04,2.71822E-03
8.00440e-04,2.75386E-03
8.00480e-04,2.81801E-03
8.00520e-04,2.75386E-03
8.00560e-04,2.75386E-03
8.00600e-04,2.81801E-03
8.00640e-04,2.78237E-03
8.00680e-04,2.75386E-03
8.00720e-04,2.68971E-03
8.00760e-04,2.68971E-03
8.00800e-04,2.68971E-03
8.00840e-04,2.71822E-03
8.00880e-04,2.78237E-03
8.00920e-04,2.71822E-03
8.00960e-04,2.68971E-03
8.01000e-04,2.75386E-03
8.01040e-04,2.68971E-03
8.01080e-04,2.68971E-03
8.01120e-04,2.75386E-03
8.01160e-04,2.75386E-03
8.01200e-04,2.75386E-03
8.01240e-04,2.78237E-03
8.01280e-04,2.81801E-03
8.01320e-04,2.81801E-03
8.01360e-04,2.78237E-03
8.01400e-04,2.81801E-03
8.01440e-04,2.81801E-03
8.01480e-04,2.78237E-03
8.01520e-04,2.78237E-03
8.01560e-04,2.81801E-03
8.01600e-04,2.84652E-03
8.01640e-04,2.68971E-03
8.01680e-04,2.75386E-03
8.01720e-04,2.75386E-03
8.01760e-04,2.71822E-03
8.01800e-04,2.75386E-03
8.01840e-04,2.81801E-03
8.01880e-04,2.84652E-03
8.01920e-04,2.91067E-03
8.01960e-04,2.87503E-03
8.02000e-04,2.87503E-03
8.02040e-04,2.91067E-03
8.02080e-04,3.22430E-03
8.02120e-04,3.18866E-03
8.02160e-04,3.68761E-03
8.02200e-04,3.37398E-03
8.02240e-04,3.00333E-03
8.02280e-04,3.34547E-03
8.02320e-04,3.47377E-03
8.02360e-04,3.34547E-03
8.02400e-04,3.34547E-03
8.02440e-04,3.47377E-03
8.02480e-04,3.31696E-03
8.02520e-04,3.37398E-03
8.02560e-04,3.43813E-03
8.02600e-04,3.47377E-03
8.02640e-04,3.34547E-03
8.02680e-04,3.43813E-03
8.02720e-04,3.43813E-03
8.02760e-04,3.40962E-03
8.02800e-04,3.53080E-03
8.02840e-04,3.56643E-03
8.02880e-04,3.63059E-03
8.02920e-04,3.63059E-03
8.02960e-04,3.59495E-03
8.03000e-04,3.65910E-03
8.03040e-04,3.65910E-03
8.03080e-04,3.63059E-03
8.03120e-04,3.72325E-03
8.03160e-04,3.65910E-03
8.03200e-04,3.65910E-03
8.03240e-04,3.56643E-03
8.03280e-04,3.59495E-03
8.03320e-04,3.59495E-03
8.03360e-04,3.59495E-03
8.03400e-04,3.59495E-03
8.03440e-04,3.53080E-03
8.03480e-04,3.53080E-03
8.03520e-04,3.56643E-03
8.03560e-04,3.59495E-03
8.03600e-04,3.53080E-03
8.03640e-04,3.53080E-03
8.03680e-04,3.56643E-03
8.03720e-04,3.59495E-03
8.03760e-04,3.56643E-03
8.03800e-04,3.63059E-03
8.03840e-04,3.65910E-03
8.03880e-04,3.59495E-03
8.03920e-04,3.34547E-03
8.03960e-04,2.91067E-03
8.04000e-04,2.59704E-03
8.04040e-04,2.66120E-03
8.04080e-04,2.93918E-03
8.04120e-04,3.16015E-03
8.04160e-04,3.12451E-03
8.04200e-04,3.00333E-03
8.04240e-04,2.97482E-03
8.04280e-04,2.91067E-03
8.04320e-04,2.97482E-03
8.04360e-04,2.93918E-03
8.04400e-04,2.87503E-03
8.04440e-04,2.87503E-03
8.04480e-04,2.81801E-03
8.04520e-04,2.78237E-03
8.04560e-04,2.81801E-03
8.04600e-04,2.81801E-03
8.04640e-04,2.78237E-03
8.04680e-04,2.93918E-03
8.04720e-04,2.97482E-03
8.04760e-04,3.06748E-03
8.04800e-04,3.06748E-03
8.04840e-04,3.03184E-03
8.04880e-04,2.91067E-03
8.04920e-04,2.97482E-03
8.04960e-04,2.97482E-03
8.05000e-04,2.97482E-03
8.05040e-04,2.97482E-03
8.05080e-04,3.00333E-03
8.05120e-04,3.00333E-03
8.05160e-04,2.91067E-03
8.05200e-04,2.87503E-03
8.05240e-04,2.91067E-03
8.05280e-04,2.97482E-03
8.05320e-04,3.00333E-03
8.05360e-04,3.00333E-03
8.05400e-04,3.06748E-03
8.05440e-04,3.09600E-03
8.05480e-04,3.09600E-03
8.05520e-04,3.12451E-03
8.05560e-04,3.12451E-03
8.05600e-04,3.16015E-03
8.05640e-04,3.12451E-03
8.05680e-04,3.18866E-03
8.05720e-04,3.22430E-03
8.05760e-04,3.12451E-03
8.05800e-04,3.09600E-03
8.05840e-04,3.09600E-03
8.05880e-04,3.09600E-03
8.05920e-04,3.06748E-03
8.05960e-04,3.06748E-03
8.06000e-04,2.97482E-03
8.06040e-04,2.93918E-03
8.06080e-04,2.97482E-03
8.06120e-04,3.03184E-03
8.06160e-04,3.00333E-03
8.06200e-04,3.03184E-03
8.06240e-04,3.09600E-03
8.06280e-04,3.00333E-03
8.06320e-04,3.06748E-03
8.06360e-04,3.12451E-03
8.06400e-04,3.12451E-03
8.06440e-04,3.09600E-03
8.06480e-04,3.06748E-03
8.06520e-04,2.97482E-03
8.06560e-04,3.00333E-03
8.06600e-04,3.06748E-03
8.06640e-04,3.00333E-03
8.06680e-04,2.87503E-03
8.06720e-04,2.87503E-03
8.06760e-04,2.91067E-03
8.06800e-04,2.97482E-03
8.06840e-04,2.97482E-03
8.06880e-04,2.93918E-03
8.06920e-04,2.91067E-03
8.06960e-04,2.93918E-03
8.07000e-04,2.93918E-03
8.07040e-04,2.93918E-03
8.07080e-04,3.00333E-03
8.07120e-04,3.00333E-03
8.07160e-04,3.03184E-03
8.07200e-04,3.03184E-03
8.07240e-04,3.09600E-03
8.07280e-04,3.03184E-03
8.07320e-04,3.06748E-03
8.07360e-04,3.03184E-03
8.07400e-04,3.06748E-03
8.07440e-04,3.03184E-03
8.07480e-04,3.06748E-03
8.07520e-04,3.06748E-03
8.07560e-04,3.06748E-03
8.07600e-04,3.00333E-03
8.07640e-04,3.09600E-03
8.07680e-04,3.16015E-03
8.07720e-04,3.06748E-03
8.07760e-04,3.09600E-03
8.07800e-04,3.16015E-03
8.07840e-04,3.18866E-03
8.07880e-04,3.18866E-03
8.07920e-04,3.22430E-03
8.07960e-04,3.22430E-03
8.08000e-04,3.28132E-03
8.08040e-04,3.28132E-03
8.08080e-04,3.34547E-03
8.08120e-04,3.03184E-03
8.08160e-04,3.16015E-03
8.08200e-04,2.66120E-03
8.08240e-04,3.03184E-03
8.08280e-04,3.40962E-03
8.08320e-04,3.12451E-03
8.08360e-04,2.97482E-03
8.08400e-04,3.03184E-03
8.08440e-04,3.00333E-03
8.08480e-04,3.00333E-03
8.08520e-04,3.06748E-03
8.08560e-04,3.03184E-03
8.08600e-04,3.03184E-03
8.08640e-04,3.03184E-03
8.08680e-04,3.18866E-03
8.08720e-04,3.16015E-03
8.08760e-04,3.22430E-03
8.08800e-04,3.25281E-03
8.08840e-04,3.22430E-03
8.08880e-04,3.25281E-03
8.08920e-04,3.28132E-03
8.08960e-04,3.28132E-03
8.09000e-04,3.28132E-03
8.09040e-04,3.22430E-03
8.09080e-04,3.22430E-03
8.09120e-04,3.12451E-03
8.09160e-04,3.09600E-03
8.09200e-04,3.18866E-03
8.09240e-04,3.18866E-03
8.09280e-04,3.16015E-03
8.09320e-04,3.18866E-03
8.09360e-04,3.18866E-03
8.09400e-04,3.18866E-03
8.09440e-04,3.22430E-03
8.09480e-04,3.18866E-03
8.09520e-04,3.18866E-03
8.09560e-04,3.16015E-03
8.09600e-04,3.18866E-03
8.09640e-04,3.28132E-03
8.09680e-04,3.25281E-03
8.09720e-04,3.25281E-03
8.09760e-04,3.25281E-03
8.09800e-04,3.28132E-03
8.09840e-04,3.16015E-03
8.09880e-04,3.18866E-03
8.09920e-04,3.18866E-03
8.09960e-04,3.47377E-03
8.10000e-04,3.88006E-03
8.10040e-04,4.12954E-03
8.10080e-04,4.09390E-03
8.10120e-04,3.75176E-03
8.10160e-04,3.56643E-03
8.10200e-04,3.53080E-03
8.10240e-04,3.59495E-03
8.10280e-04,3.50228E-03
8.10320e-04,3.56643E-03
8.10360e-04,3.50228E-03
8.10400e-04,3.53080E-03
8.10440e-04,3.56643E-03
8.10480e-04,3.72325E-03
8.10520e-04,3.72325E-03
8.10560e-04,3.72325E-03
8.10600e-04,3.68761E-03
8.10640e-04,3.75176E-03
8.10680e-04,3.75176E-03
8.10720e-04,3.63059E-03
8.10760e-04,3.59495E-03
8.10800e-04,3.47377E-03
8.10840e-04,3.47377E-03
8.10880e-04,3.56643E-03
8.10920e-04,3.63059E-03
8.10960e-04,3.56643E-03
8.11000e-04,3.59495E-03
8.11040e-04,3.53080E-03
8.11080e-04,3.50228E-03
8.11120e-04,3.50228E-03
8.11160e-04,3.53080E-03
8.11200e-04,3.56643E-03
8.11240e-04,3.56643E-03
8.11280e-04,3.50228E-03
8.11320e-04,3.56643E-03
8.11360e-04,3.63059E-03
8.11400e-04,3.59495E-03
8.11440e-04,3.59495E-03
8.11480e-04,3.56643E-03
8.11520e-04,3.56643E-03
8.11560e-04,3.53080E-03
8.11600e-04,3.59495E-03
8.11640e-04,3.50228E-03
8.11680e-04,3.47377E-03
8.11720e-04,3.47377E-03
8.11760e-04,3.50228E-03
8.11800e-04,3.47377E-03
8.11840e-04,3.40962E-03
8.11880e-04,3.47377E-03
8.11920e-04,3.56643E-03
8.11960e-04,3.56643E-03
8.12000e-04,3.56643E-03
8.12040e-04,3.65910E-03
8.12080e-04,3.68761E-03
8.12120e-04,3.68761E-03
8.12160e-04,3.65910E-03
8.12200e-04,3.63059E-03
8.12240e-04,3.65910E-03
8.12280e-04,3.65910E-03
8.12320e-04,3.72325E-03
8.12360e-04,3.68761E-03
8.12400e-04,3.56643E-03
8.12440e-04,3.68761E-03
8.12480e-04,3.68761E-03
8.12520e-04,3.65910E-03
8.12560e-04,3.68761E-03
8.12600e-04,3.72325E-03
8.12640e-04,3.72325E-03
8.12680e-04,3.75176E-03
8.12720e-04,3.90857E-03
8.12760e-04,3.90857E-03
8.12800e-04,3.97272E-03
8.12840e-04,3.97272E-03
8.12880e-04,4.00123E-03
8.12920e-04,4.06539E-03
