[s],MA1[],CH1[V],CH2[V]
-0.00074336,,0.754641,
-0.00074332,,0.7545470000000001,
-0.00074328,,0.754422,
-0.00074324,,0.754391,
-0.0007432,,0.754328,
-0.00074316,,0.754328,
-0.00074312,,0.754266,
-0.00074308,,0.754141,
-0.00074304,,0.754078,
-0.000743,,0.754016,
-0.00074296,,0.753953,
-0.00074292,,0.753922,
-0.00074288,,0.7538279999999999,
-0.00074284,,0.7537659999999999,
-0.0007428,,0.753578,
-0.00074276,,0.753516,
-0.00074272,,0.753484,
-0.00074268,,0.753391,
-0.00074264,,0.753391,
-0.0007426,,0.753328,
-0.00074256,,0.753297,
-0.00074252,,0.753266,
-0.00074248,,0.7531720000000001,
-0.00074244,,0.753078,
-0.0007424,,0.752984,
-0.00074236,,0.7528590000000001,
-0.00074232,,0.752703,
-0.00074228,,0.752609,
-0.00074224,,0.752516,
-0.0007422,,0.752391,
-0.00074216,,0.752078,
-0.00074212,,0.753578,
-0.00074208,,0.753984,
-0.00074204,,0.753266,
-0.000742,,0.752734,
-0.00074196,,0.752953,
-0.00074192,,0.7528279999999999,
-0.00074188,,0.752391,
-0.00074184,,0.752516,
-0.0007418,,0.7524529999999999,
-0.00074176,,0.752391,
-0.00074172,,0.752328,
-0.00074168,,0.752266,
-0.00074164,,0.7521720000000001,
-0.0007416,,0.7521720000000001,
-0.00074156,,0.752078,
-0.00074152,,0.752047,
-0.00074148,,0.752016,
-0.00074144,,0.751859,
-0.0007414,,0.7518279999999999,
-0.00074136,,0.751672,
-0.00074132,,0.751641,
-0.00074128,,0.751516,
-0.00074124,,0.751422,
-0.0007412,,0.751422,
-0.00074116,,0.751328,
-0.00074112,,0.751328,
-0.00074108,,0.751203,
-0.00074104,,0.751141,
-0.000741,,0.751141,
-0.00074096,,0.751047,
-0.00074092,,0.750984,
-0.00074088,,0.750891,
-0.00074084,,0.7508279999999999,
-0.0007408,,0.750734,
-0.00074076,,0.750609,
-0.00074072,,0.750578,
-0.00074068,,0.750484,
-0.00074064,,0.750422,
-0.0007406,,0.750359,
-0.00074056,,0.750266,
-0.00074052,,0.7501720000000001,
-0.00074048,,0.750078,
-0.00074044,,0.750016,
-0.0007404,,0.749953,
-0.00074036,,0.749891,
-0.00074032,,0.748859,
-0.00074028,,0.749203,
-0.00074024,,0.750203,
-0.0007402,,0.749859,
-0.00074016,,0.749203,
-0.00074012,,0.749422,
-0.00074008,,0.7495470000000001,
-0.00074004,,0.7491720000000001,
-0.00074,,0.748953,
-0.00073996,,0.749016,
-0.00073992,,0.749016,
-0.00073988,,0.748734,
-0.00073984,,0.748641,
-0.0007398,,0.748672,
-0.00073976,,0.748609,
-0.00073972,,0.7485470000000001,
-0.00073968,,0.748484,
-0.00073964,,0.748359,
-0.0007396,,0.748203,
-0.00073956,,0.748078,
-0.00073952,,0.747984,
-0.00073948,,0.747922,
-0.00073944,,0.7477659999999999,
-0.0007394,,0.747734,
-0.00073936,,0.747703,
-0.00073932,,0.747578,
-0.00073928,,0.747516,
-0.00073924,,0.747391,
-0.0007392,,0.747297,
-0.00073916,,0.7472340000000001,
-0.00073912,,0.747109,
-0.00073908,,0.747047,
-0.00073904,,0.746953,
-0.000739,,0.746922,
-0.00073896,,0.746797,
-0.00073892,,0.746609,
-0.00073888,,0.746516,
-0.00073884,,0.7464529999999999,
-0.0007388,,0.746422,
-0.00073876,,0.746359,
-0.00073872,,0.746203,
-0.00073868,,0.7461720000000001,
-0.00073864,,0.746047,
-0.0007386,,0.745953,
-0.00073856,,0.745859,
-0.00073852,,0.745766,
-0.00073848,,0.745734,
-0.00073844,,0.745609,
-0.0007384,,0.745578,
-0.00073836,,0.745484,
-0.00073832,,0.745422,
-0.00073828,,0.745359,
-0.00073824,,0.7452340000000001,
-0.0007382,,0.7451720000000001,
-0.00073816,,0.745078,
-0.00073812,,0.744953,
-0.00073808,,0.744891,
-0.00073804,,0.744797,
-0.000738,,0.744672,
-0.00073796,,0.744609,
-0.00073792,,0.7445470000000001,
-0.00073788,,0.744484,
-0.00073784,,0.744359,
-0.0007378,,0.744266,
-0.00073776,,0.7441720000000001,
-0.00073772,,0.744078,
-0.00073768,,0.744016,
-0.00073764,,0.743922,
-0.0007376,,0.743859,
-0.00073756,,0.7438279999999999,
-0.00073752,,0.743734,
-0.00073748,,0.743641,
-0.00073744,,0.743609,
-0.0007374,,0.7435470000000001,
-0.00073736,,0.743422,
-0.00073732,,0.743328,
-0.00073728,,0.743297,
-0.00073724,,0.743297,
-0.0007372,,0.743203,
-0.00073716,,0.7431409999999999,
-0.00073712,,0.742984,
-0.00073708,,0.742953,
-0.00073704,,0.742922,
-0.000737,,0.742797,
-0.00073696,,0.742703,
-0.00073692,,0.742609,
-0.00073688,,0.742578,
-0.00073684,,0.742516,
-0.0007368,,0.742391,
-0.00073676,,0.742359,
-0.00073672,,0.742297,
-0.00073668,,0.742266,
-0.00073664,,0.742266,
-0.0007366,,0.742078,
-0.00073656,,0.742078,
-0.00073652,,0.742109,
-0.00073648,,0.741766,
-0.00073644,,0.742078,
-0.0007364,,0.741734,
-0.00073636,,0.741891,
-0.00073632,,0.741797,
-0.00073628,,0.741672,
-0.00073624,,0.741641,
-0.0007362,,0.7415470000000001,
-0.00073616,,0.741484,
-0.00073612,,0.741359,
-0.00073608,,0.741266,
-0.00073604,,0.741203,
-0.000736,,0.7411409999999999,
-0.00073596,,0.741016,
-0.00073592,,0.740984,
-0.00073588,,0.7409220000000001,
-0.00073584,,0.740891,
-0.0007358,,0.7408279999999999,
-0.00073576,,0.740766,
-0.00073572,,0.740641,
-0.00073568,,0.7405470000000001,
-0.00073564,,0.740516,
-0.0007356,,0.740422,
-0.00073556,,0.740359,
-0.00073552,,0.740297,
-0.00073548,,0.7402340000000001,
-0.00073544,,0.7402029999999999,
-0.0007354,,0.740078,
-0.00073536,,0.740016,
-0.00073532,,0.739953,
-0.00073528,,0.7399220000000001,
-0.00073524,,0.739891,
-0.0007352,,0.739797,
-0.00073516,,0.739703,
-0.00073512,,0.739578,
-0.00073508,,0.7395470000000001,
-0.00073504,,0.739453,
-0.000735,,0.739391,
-0.00073496,,0.739328,
-0.00073492,,0.7392029999999999,
-0.00073488,,0.739047,
-0.00073484,,0.738953,
-0.0007348,,0.738797,
-0.00073476,,0.738703,
-0.00073472,,0.738703,
-0.00073468,,0.738609,
-0.00073464,,0.738484,
-0.0007346,,0.738422,
-0.00073456,,0.738266,
-0.00073452,,0.7382029999999999,
-0.00073448,,0.7381409999999999,
-0.00073444,,0.738047,
-0.0007344,,0.737891,
-0.00073436,,0.737641,
-0.00073432,,0.737703,
-0.00073428,,0.737297,
-0.00073424,,0.737672,
-0.0007342,,0.737297,
-0.00073416,,0.737391,
-0.00073412,,0.737297,
-0.00073408,,0.737172,
-0.00073404,,0.7372340000000001,
-0.000734,,0.736953,
-0.00073396,,0.737016,
-0.00073392,,0.736859,
-0.00073388,,0.736859,
-0.00073384,,0.736672,
-0.0007338,,0.736703,
-0.00073376,,0.736484,
-0.00073372,,0.736422,
-0.00073368,,0.736328,
-0.00073364,,0.736234,
-0.0007336,,0.736234,
-0.00073356,,0.736172,
-0.00073352,,0.736172,
-0.00073348,,0.736047,
-0.00073344,,0.735984,
-0.0007334,,0.7359220000000001,
-0.00073336,,0.735859,
-0.00073332,,0.7358279999999999,
-0.00073328,,0.735734,
-0.00073324,,0.735734,
-0.0007332,,0.7356090000000001,
-0.00073316,,0.7355470000000001,
-0.00073312,,0.735484,
-0.00073308,,0.735453,
-0.00073304,,0.735359,
-0.000733,,0.7352029999999999,
-0.00073296,,0.735109,
-0.00073292,,0.735047,
-0.00073288,,0.734984,
-0.00073284,,0.734953,
-0.0007328,,0.734891,
-0.00073276,,0.734797,
-0.00073272,,0.734766,
-0.00073268,,0.734703,
-0.00073264,,0.734641,
-0.0007326,,0.734641,
-0.00073256,,0.7345470000000001,
-0.00073252,,0.734484,
-0.00073248,,0.734359,
-0.00073244,,0.734266,
-0.0007324,,0.7342029999999999,
-0.00073236,,0.7341409999999999,
-0.00073232,,0.734047,
-0.00073228,,0.7339220000000001,
-0.00073224,,0.733859,
-0.0007322,,0.7338279999999999,
-0.00073216,,0.733766,
-0.00073212,,0.733672,
-0.00073208,,0.7336090000000001,
-0.00073204,,0.7335470000000001,
-0.000732,,0.733484,
-0.00073196,,0.733359,
-0.00073192,,0.733297,
-0.00073188,,0.7332029999999999,
-0.00073184,,0.7331409999999999,
-0.0007318,,0.733109,
-0.00073176,,0.7331409999999999,
-0.00073172,,0.733109,
-0.00073168,,0.733016,
-0.00073164,,0.7329220000000001,
-0.0007316,,0.732859,
-0.00073156,,0.732766,
-0.00073152,,0.732641,
-0.00073148,,0.7325470000000001,
-0.00073144,,0.732484,
-0.0007314,,0.732391,
-0.00073136,,0.732297,
-0.00073132,,0.732266,
-0.00073128,,0.732234,
-0.00073124,,0.732078,
-0.0007312,,0.732016,
-0.00073116,,0.7319220000000001,
-0.00073112,,0.731859,
-0.00073108,,0.7318279999999999,
-0.00073104,,0.731734,
-0.000731,,0.731641,
-0.00073096,,0.731578,
-0.00073092,,0.7315470000000001,
-0.00073088,,0.731453,
-0.00073084,,0.731328,
-0.0007308,,0.731266,
-0.00073076,,0.731234,
-0.00073072,,0.731141,
-0.00073068,,0.731109,
-0.00073064,,0.730984,
-0.0007306,,0.730859,
-0.00073056,,0.7308279999999999,
-0.00073052,,0.730672,
-0.00073048,,0.730422,
-0.00073044,,0.730578,
-0.0007304,,0.730234,
-0.00073036,,0.730422,
-0.00073032,,0.730172,
-0.00073028,,0.730172,
-0.00073024,,0.730141,
-0.0007302,,0.730016,
-0.00073016,,0.730016,
-0.00073012,,0.7299220000000001,
-0.00073008,,0.7298279999999999,
-0.00073004,,0.729797,
-0.00073,,0.729797,
-0.00072996,,0.729641,
-0.00072992,,0.729578,
-0.00072988,,0.729484,
-0.00072984,,0.729359,
-0.0007298,,0.729297,
-0.00072976,,0.729234,
-0.00072972,,0.7292029999999999,
-0.00072968,,0.729172,
-0.00072964,,0.729109,
-0.0007296,,0.728984,
-0.00072956,,0.7289220000000001,
-0.00072952,,0.728797,
-0.00072948,,0.728703,
-0.00072944,,0.728578,
-0.0007294,,0.728484,
-0.00072936,,0.728484,
-0.00072932,,0.728422,
-0.00072928,,0.728359,
-0.00072924,,0.728266,
-0.0007292,,0.728172,
-0.00072916,,0.728109,
-0.00072912,,0.728016,
-0.00072908,,0.727953,
-0.00072904,,0.727859,
-0.000729,,0.7278279999999999,
-0.00072896,,0.727766,
-0.00072892,,0.727672,
-0.00072888,,0.727641,
-0.00072884,,0.7276090000000001,
-0.0007288,,0.727578,
-0.00072876,,0.7275159999999999,
-0.00072872,,0.727422,
-0.00072868,,0.727328,
-0.00072864,,0.727234,
-0.0007286,,0.727141,
-0.00072856,,0.727047,
-0.00072852,,0.727078,
-0.00072848,,0.727047,
-0.00072844,,0.726984,
-0.0007284,,0.726953,
-0.00072836,,0.726891,
-0.00072832,,0.726984,
-0.00072828,,0.726734,
-0.00072824,,0.727016,
-0.0007282,,0.726453,
-0.00072816,,0.726672,
-0.00072812,,0.7265159999999999,
-0.00072808,,0.726422,
-0.00072804,,0.726422,
-0.000728,,0.726234,
-0.00072796,,0.726359,
-0.00072792,,0.726172,
-0.00072788,,0.7262029999999999,
-0.00072784,,0.726078,
-0.0007278,,0.726109,
-0.00072776,,0.725984,
-0.00072772,,0.725984,
-0.00072768,,0.725891,
-0.00072764,,0.726328,
-0.0007276,,0.724797,
-0.00072756,,0.724547,
-0.00072752,,0.7245779999999999,
-0.00072748,,0.724859,
-0.00072744,,0.725047,
-0.0007274,,0.724984,
-0.00072736,,0.725016,
-0.00072732,,0.724891,
-0.00072728,,0.724797,
-0.00072724,,0.7246090000000001,
-0.0007272,,0.724547,
-0.00072716,,0.724641,
-0.00072712,,0.724547,
-0.00072708,,0.724391,
-0.00072704,,0.724359,
-0.000727,,0.724266,
-0.00072696,,0.724172,
-0.00072692,,0.724172,
-0.00072688,,0.724141,
-0.00072684,,0.724109,
-0.0007268,,0.724047,
-0.00072676,,0.723953,
-0.00072672,,0.723891,
-0.00072668,,0.723734,
-0.00072664,,0.723734,
-0.0007266,,0.723672,
-0.00072656,,0.723641,
-0.00072652,,0.7236090000000001,
-0.00072648,,0.723547,
-0.00072644,,0.723484,
-0.0007264,,0.723422,
-0.00072636,,0.723359,
-0.00072632,,0.7232970000000001,
-0.00072628,,0.7232970000000001,
-0.00072624,,0.7232029999999999,
-0.0007262,,0.723109,
-0.00072616,,0.723078,
-0.00072612,,0.722984,
-0.00072608,,0.722891,
-0.00072604,,0.722828,
-0.000726,,0.722766,
-0.00072596,,0.722703,
-0.00072592,,0.722672,
-0.00072588,,0.722547,
-0.00072584,,0.722484,
-0.0007258,,0.722984,
-0.00072576,,0.7225159999999999,
-0.00072572,,0.7215779999999999,
-0.00072568,,0.722047,
-0.00072564,,0.722422,
-0.0007256,,0.722078,
-0.00072556,,0.721859,
-0.00072552,,0.722016,
-0.00072548,,0.722016,
-0.00072544,,0.721797,
-0.0007254,,0.721828,
-0.00072536,,0.721828,
-0.00072532,,0.721734,
-0.00072528,,0.7215159999999999,
-0.00072524,,0.721484,
-0.0007252,,0.721422,
-0.00072516,,0.7212970000000001,
-0.00072512,,0.7212970000000001,
-0.00072508,,0.721234,
-0.00072504,,0.7212029999999999,
-0.000725,,0.721172,
-0.00072496,,0.721078,
-0.00072492,,0.721047,
-0.00072488,,0.720953,
-0.00072484,,0.720828,
-0.0007248,,0.720766,
-0.00072476,,0.720703,
-0.00072472,,0.720609,
-0.00072468,,0.720547,
-0.00072464,,0.720453,
-0.0007246,,0.720391,
-0.00072456,,0.720328,
-0.00072452,,0.720234,
-0.00072448,,0.720172,
-0.00072444,,0.720172,
-0.0007244,,0.720172,
-0.00072436,,0.7199840000000001,
-0.00072432,,0.719953,
-0.00072428,,0.719891,
-0.00072424,,0.719828,
-0.0007242,,0.719797,
-0.00072416,,0.719766,
-0.00072412,,0.719672,
-0.00072408,,0.719609,
-0.00072404,,0.719547,
-0.000724,,0.719453,
-0.00072396,,0.719359,
-0.00072392,,0.7192970000000001,
-0.00072388,,0.719266,
-0.00072384,,0.719109,
-0.0007238,,0.719109,
-0.00072376,,0.719016,
-0.00072372,,0.718953,
-0.00072368,,0.718859,
-0.00072364,,0.718734,
-0.0007236,,0.718703,
-0.00072356,,0.718609,
-0.00072352,,0.718641,
-0.00072348,,0.718641,
-0.00072344,,0.718609,
-0.0007234,,0.7185779999999999,
-0.00072336,,0.7185159999999999,
-0.00072332,,0.7185159999999999,
-0.00072328,,0.718484,
-0.00072324,,0.718422,
-0.0007232,,0.718359,
-0.00072316,,0.718266,
-0.00072312,,0.7182029999999999,
-0.00072308,,0.7182029999999999,
-0.00072304,,0.718141,
-0.000723,,0.718047,
-0.00072296,,0.718016,
-0.00072292,,0.7179840000000001,
-0.00072288,,0.7179220000000001,
-0.00072284,,0.717828,
-0.0007228,,0.717828,
-0.00072276,,0.717828,
-0.00072272,,0.717766,
-0.00072268,,0.717703,
-0.00072264,,0.717609,
-0.0007226,,0.7175779999999999,
-0.00072256,,0.7175779999999999,
-0.00072252,,0.7175779999999999,
-0.00072248,,0.717484,
-0.00072244,,0.717484,
-0.0007224,,0.717422,
-0.00072236,,0.717391,
-0.00072232,,0.717359,
-0.00072228,,0.7172970000000001,
-0.00072224,,0.7172970000000001,
-0.0007222,,0.717266,
-0.00072216,,0.7172029999999999,
-0.00072212,,0.717141,
-0.00072208,,0.717047,
-0.00072204,,0.717047,
-0.000722,,0.717047,
-0.00072196,,0.716953,
-0.00072192,,0.716859,
-0.00072188,,0.716766,
-0.00072184,,0.716703,
-0.0007218,,0.716672,
-0.00072176,,0.7165779999999999,
-0.00072172,,0.716484,
-0.00072168,,0.716422,
-0.00072164,,0.716359,
-0.0007216,,0.715797,
-0.00072156,,0.717266,
-0.00072152,,0.717359,
-0.00072148,,0.7172970000000001,
-0.00072144,,0.716797,
-0.0007214,,0.716609,
-0.00072136,,0.716609,
-0.00072132,,0.716391,
-0.00072128,,0.716359,
-0.00072124,,0.7162970000000001,
-0.0007212,,0.716359,
-0.00072116,,0.716234,
-0.00072112,,0.716078,
-0.00072108,,0.716078,
-0.00072104,,0.716078,
-0.000721,,0.715953,
-0.00072096,,0.715953,
-0.00072092,,0.7159220000000001,
-0.00072088,,0.715766,
-0.00072084,,0.715703,
-0.0007208,,0.715609,
-0.00072076,,0.715547,
-0.00072072,,0.715484,
-0.00072068,,0.715422,
-0.00072064,,0.715422,
-0.0007206,,0.715328,
-0.00072056,,0.715234,
-0.00072052,,0.715078,
-0.00072048,,0.715016,
-0.00072044,,0.714953,
-0.0007204,,0.714953,
-0.00072036,,0.7148909999999999,
-0.00072032,,0.714797,
-0.00072028,,0.714703,
-0.00072024,,0.714609,
-0.0007202,,0.7145779999999999,
-0.00072016,,0.714516,
-0.00072012,,0.714422,
-0.00072008,,0.714359,
-0.00072004,,0.714359,
-0.00072,,0.7142970000000001,
-0.00071996,,0.714234,
-0.00071992,,0.714141,
-0.00071988,,0.714109,
-0.00071984,,0.714109,
-0.0007198,,0.714078,
-0.00071976,,0.713422,
-0.00071972,,0.713766,
-0.00071968,,0.714547,
-0.00071964,,0.7139220000000001,
-0.0007196,,0.713391,
-0.00071956,,0.713641,
-0.00071952,,0.713766,
-0.00071948,,0.713516,
-0.00071944,,0.713422,
-0.0007194,,0.713516,
-0.00071936,,0.713391,
-0.00071932,,0.7132029999999999,
-0.00071928,,0.7132029999999999,
-0.00071924,,0.713359,
-0.0007192,,0.713234,
-0.00071916,,0.713109,
-0.00071912,,0.713141,
-0.00071908,,0.713047,
-0.00071904,,0.712953,
-0.000719,,0.712828,
-0.00071896,,0.712734,
-0.00071892,,0.712703,
-0.00071888,,0.712641,
-0.00071884,,0.712609,
-0.0007188,,0.712547,
-0.00071876,,0.712453,
-0.00071872,,0.712422,
-0.00071868,,0.712328,
-0.00071864,,0.712234,
-0.0007186,,0.712172,
-0.00071856,,0.712141,
-0.00071852,,0.712078,
-0.00071848,,0.712016,
-0.00071844,,0.711953,
-0.0007184,,0.711859,
-0.00071836,,0.711734,
-0.00071832,,0.711703,
-0.00071828,,0.7115779999999999,
-0.00071824,,0.711547,
-0.0007182,,0.711484,
-0.00071816,,0.711422,
-0.00071812,,0.711359,
-0.00071808,,0.711328,
-0.00071804,,0.711266,
-0.000718,,0.711203,
-0.00071796,,0.711109,
-0.00071792,,0.711047,
-0.00071788,,0.7109840000000001,
-0.00071784,,0.710953,
-0.0007178,,0.710922,
-0.00071776,,0.710828,
-0.00071772,,0.710766,
-0.00071768,,0.710703,
-0.00071764,,0.710609,
-0.0007176,,0.710516,
-0.00071756,,0.710453,
-0.00071752,,0.710453,
-0.00071748,,0.710266,
-0.00071744,,0.710172,
-0.0007174,,0.710078,
-0.00071736,,0.709953,
-0.00071732,,0.7098909999999999,
-0.00071728,,0.7096720000000001,
-0.00071724,,0.709609,
-0.0007172,,0.709547,
-0.00071716,,0.709453,
-0.00071712,,0.709391,
-0.00071708,,0.709328,
-0.00071704,,0.709234,
-0.000717,,0.709203,
-0.00071696,,0.709141,
-0.00071692,,0.709078,
-0.00071688,,0.7089840000000001,
-0.00071684,,0.708922,
-0.0007168,,0.708859,
-0.00071676,,0.708766,
-0.00071672,,0.708703,
-0.00071668,,0.7086720000000001,
-0.00071664,,0.708609,
-0.0007166,,0.7085779999999999,
-0.00071656,,0.708484,
-0.00071652,,0.708391,
-0.00071648,,0.7082970000000001,
-0.00071644,,0.708172,
-0.0007164,,0.708047,
-0.00071636,,0.7079840000000001,
-0.00071632,,0.7078909999999999,
-0.00071628,,0.707859,
-0.00071624,,0.707734,
-0.0007162,,0.707641,
-0.00071616,,0.707547,
-0.00071612,,0.707484,
-0.00071608,,0.707391,
-0.00071604,,0.707328,
-0.000716,,0.707234,
-0.00071596,,0.707141,
-0.00071592,,0.707109,
-0.00071588,,0.707047,
-0.00071584,,0.7069840000000001,
-0.0007158,,0.706859,
-0.00071576,,0.706766,
-0.00071572,,0.706703,
-0.00071568,,0.706609,
-0.00071564,,0.706547,
-0.0007156,,0.706516,
-0.00071556,,0.706453,
-0.00071552,,0.706359,
-0.00071548,,0.706266,
-0.00071544,,0.706172,
-0.0007154,,0.706141,
-0.00071536,,0.706016,
-0.00071532,,0.705766,
-0.00071528,,0.705734,
-0.00071524,,0.705641,
-0.0007152,,0.705547,
-0.00071516,,0.705516,
-0.00071512,,0.705422,
-0.00071508,,0.705328,
-0.00071504,,0.705234,
-0.000715,,0.705109,
-0.00071496,,0.705016,
-0.00071492,,0.7049529999999999,
-0.00071488,,0.704922,
-0.00071484,,0.7048909999999999,
-0.0007148,,0.704859,
-0.00071476,,0.704797,
-0.00071472,,0.704766,
-0.00071468,,0.704641,
-0.00071464,,0.704547,
-0.0007146,,0.704453,
-0.00071456,,0.704391,
-0.00071452,,0.704328,
-0.00071448,,0.704266,
-0.00071444,,0.704172,
-0.0007144,,0.704047,
-0.00071436,,0.703922,
-0.00071432,,0.703922,
-0.00071428,,0.7038909999999999,
-0.00071424,,0.703828,
-0.0007142,,0.703766,
-0.00071416,,0.703734,
-0.00071412,,0.7036720000000001,
-0.00071408,,0.703609,
-0.00071404,,0.703547,
-0.000714,,0.703484,
-0.00071396,,0.703391,
-0.00071392,,0.7032970000000001,
-0.00071388,,0.703266,
-0.00071384,,0.703203,
-0.0007138,,0.703078,
-0.00071376,,0.7029529999999999,
-0.00071372,,0.702922,
-0.00071368,,0.702859,
-0.00071364,,0.702734,
-0.0007136,,0.702641,
-0.00071356,,0.702484,
-0.00071352,,0.702391,
-0.00071348,,0.702328,
-0.00071344,,0.702234,
-0.0007134,,0.702141,
-0.00071336,,0.702078,
-0.00071332,,0.702016,
-0.00071328,,0.701922,
-0.00071324,,0.701828,
-0.0007132,,0.7016720000000001,
-0.00071316,,0.701609,
-0.00071312,,0.7015779999999999,
-0.00071308,,0.701484,
-0.00071304,,0.701422,
-0.000713,,0.7013590000000001,
-0.00071296,,0.701266,
-0.00071292,,0.701234,
-0.00071288,,0.701172,
-0.00071284,,0.701047,
-0.0007128,,0.700984,
-0.00071276,,0.7009529999999999,
-0.00071272,,0.7008909999999999,
-0.00071268,,0.700797,
-0.00071264,,0.700734,
-0.0007126,,0.700703,
-0.00071256,,0.7005779999999999,
-0.00071252,,0.700516,
-0.00071248,,0.700453,
-0.00071244,,0.700391,
-0.0007124,,0.700391,
-0.00071236,,0.700391,
-0.00071232,,0.7003590000000001,
-0.00071228,,0.7002659999999999,
-0.00071224,,0.7002659999999999,
-0.0007122,,0.700203,
-0.00071216,,0.700016,
-0.00071212,,0.699922,
-0.00071208,,0.699828,
-0.00071204,,0.699703,
-0.000712,,0.6995779999999999,
-0.00071196,,0.699516,
-0.00071192,,0.699453,
-0.00071188,,0.699328,
-0.00071184,,0.6992970000000001,
-0.0007118,,0.699172,
-0.00071176,,0.699109,
-0.00071172,,0.699016,
-0.00071168,,0.698922,
-0.00071164,,0.698891,
-0.0007116,,0.698797,
-0.00071156,,0.698703,
-0.00071152,,0.698609,
-0.00071148,,0.698609,
-0.00071144,,0.698484,
-0.0007114,,0.698453,
-0.00071136,,0.698422,
-0.00071132,,0.698391,
-0.00071128,,0.6982659999999999,
-0.00071124,,0.6982659999999999,
-0.0007112,,0.698203,
-0.00071116,,0.698141,
-0.00071112,,0.698109,
-0.00071108,,0.698047,
-0.00071104,,0.697984,
-0.000711,,0.697859,
-0.00071096,,0.697766,
-0.00071092,,0.6976720000000001,
-0.00071088,,0.697547,
-0.00071084,,0.697422,
-0.0007108,,0.697391,
-0.00071076,,0.6972970000000001,
-0.00071072,,0.697172,
-0.00071068,,0.697016,
-0.00071064,,0.6969529999999999,
-0.0007106,,0.696891,
-0.00071056,,0.696828,
-0.00071052,,0.696828,
-0.00071048,,0.696734,
-0.00071044,,0.6966720000000001,
-0.0007104,,0.696641,
-0.00071036,,0.696516,
-0.00071032,,0.696484,
-0.00071028,,0.696422,
-0.00071024,,0.696391,
-0.0007102,,0.6963590000000001,
-0.00071016,,0.6962659999999999,
-0.00071012,,0.696172,
-0.00071008,,0.696047,
-0.00071004,,0.695984,
-0.00071,,0.695891,
-0.00070996,,0.695766,
-0.00070992,,0.695641,
-0.00070988,,0.695547,
-0.00070984,,0.695484,
-0.0007098,,0.695422,
-0.00070976,,0.6953590000000001,
-0.00070972,,0.695328,
-0.00070968,,0.6952659999999999,
-0.00070964,,0.695234,
-0.0007096,,0.695141,
-0.00070956,,0.695047,
-0.00070952,,0.694984,
-0.00070948,,0.694922,
-0.00070944,,0.694828,
-0.0007094,,0.694734,
-0.00070936,,0.694609,
-0.00070932,,0.694578,
-0.00070928,,0.694578,
-0.00070924,,0.694453,
-0.0007092,,0.6943590000000001,
-0.00070916,,0.6942659999999999,
-0.00070912,,0.694109,
-0.00070908,,0.6940470000000001,
-0.00070904,,0.694016,
-0.000709,,0.693922,
-0.00070896,,0.693891,
-0.00070892,,0.693828,
-0.00070888,,0.693734,
-0.00070884,,0.693641,
-0.0007088,,0.693516,
-0.00070876,,0.693453,
-0.00070872,,0.693391,
-0.00070868,,0.693234,
-0.00070864,,0.693172,
-0.0007086,,0.693109,
-0.00070856,,0.6930470000000001,
-0.00070852,,0.692922,
-0.00070848,,0.692859,
-0.00070844,,0.692828,
-0.0007084,,0.692766,
-0.00070836,,0.692703,
-0.00070832,,0.692641,
-0.00070828,,0.692516,
-0.00070824,,0.692422,
-0.0007082,,0.692391,
-0.00070816,,0.6922659999999999,
-0.00070812,,0.692172,
-0.00070808,,0.692078,
-0.00070804,,0.692016,
-0.000708,,0.691891,
-0.00070796,,0.691766,
-0.00070792,,0.691734,
-0.00070788,,0.6916720000000001,
-0.00070784,,0.691578,
-0.0007078,,0.691516,
-0.00070776,,0.691453,
-0.00070772,,0.691391,
-0.00070768,,0.6913279999999999,
-0.00070764,,0.691234,
-0.0007076,,0.691203,
-0.00070756,,0.691141,
-0.00070752,,0.691109,
-0.00070748,,0.691016,
-0.00070744,,0.690859,
-0.0007074,,0.690797,
-0.00070736,,0.690703,
-0.00070732,,0.690578,
-0.00070728,,0.690516,
-0.00070724,,0.690453,
-0.0007072,,0.690391,
-0.00070716,,0.6903279999999999,
-0.00070712,,0.6902659999999999,
-0.00070708,,0.690734,
-0.00070704,,0.689203,
-0.000707,,0.6890470000000001,
-0.00070696,,0.6889529999999999,
-0.00070692,,0.689359,
-0.00070688,,0.689484,
-0.00070684,,0.689391,
-0.0007068,,0.689391,
-0.00070676,,0.6892659999999999,
-0.00070672,,0.689203,
-0.00070668,,0.6890470000000001,
-0.00070664,,0.689078,
-0.0007066,,0.689078,
-0.00070656,,0.688859,
-0.00070652,,0.688703,
-0.00070648,,0.688703,
-0.00070644,,0.688609,
-0.0007064,,0.688516,
-0.00070636,,0.688422,
-0.00070632,,0.688297,
-0.00070628,,0.688203,
-0.00070624,,0.688109,
-0.0007062,,0.687984,
-0.00070616,,0.687891,
-0.00070612,,0.687859,
-0.00070608,,0.687766,
-0.00070604,,0.6877340000000001,
-0.000706,,0.6876720000000001,
-0.00070596,,0.687609,
-0.00070592,,0.687547,
-0.00070588,,0.687484,
-0.00070584,,0.687391,
-0.0007058,,0.687297,
-0.00070576,,0.6872659999999999,
-0.00070572,,0.687203,
-0.00070568,,0.687109,
-0.00070564,,0.687016,
-0.0007056,,0.6869529999999999,
-0.00070556,,0.686891,
-0.00070552,,0.686859,
-0.00070548,,0.6867340000000001,
-0.00070544,,0.686641,
-0.0007054,,0.6866720000000001,
-0.00070536,,0.686547,
-0.00070532,,0.686359,
-0.00070528,,0.686297,
-0.00070524,,0.686766,
